date,AllPass (v5r),Rocket k=0.50
2021-08-05,254267.70842026715,357855.7337925069
2021-08-06,253907.02816056256,356246.077389919
2021-08-09,257245.20143174176,352019.3802997701
2021-08-10,256812.9634461308,351080.2591717488
2021-08-11,253118.9477467442,352826.88945229695
2021-08-12,254902.53291367536,352618.6387236898
2021-08-13,254469.21990441327,352767.3748648946
2021-08-16,254177.10069512372,353447.0603087728
2021-08-17,252434.10533188825,346394.1908591573
2021-08-18,251842.29447220807,346749.2406030614
2021-08-19,254472.79471329693,343585.32062015124
2021-08-20,258495.74867180828,347906.25206546375
2021-08-23,262447.5914967442,352461.39297275135
2021-08-24,263002.55128411297,351419.6421983678
2021-08-25,267807.30714921,353786.5365732152
2021-08-26,267325.0068146458,352594.00050525257
2021-08-27,278063.23586623574,371611.50376300403
2021-08-30,278262.9817041569,372780.61767882126
2021-08-31,278747.61719825177,373436.11757281085
2021-09-01,280505.54847266583,375758.62593844195
2021-09-02,281088.234357523,378451.9644241597
2021-09-03,283122.88866965676,378795.7943239705
2021-09-07,282548.14508597757,375517.27905755205
2021-09-08,280225.73354499246,375512.5327349202
2021-09-09,281664.144987093,375583.1220446126
2021-09-10,279113.34083174326,373197.1219301717
2021-09-13,276406.9000778065,371669.55851464433
2021-09-14,277740.61572134594,371736.01074575394
2021-09-15,280116.3730188618,371384.90590548294
2021-09-16,281341.59861052135,372548.2311916768
2021-09-17,278982.737154604,369500.3086300313
2021-09-20,275638.8198839436,362722.490438503
2021-09-21,275621.4997984181,363075.3767452657
2021-09-22,278453.2755304585,367298.40779516194
2021-09-23,281447.32502806286,371128.23593542073
2021-09-24,279922.1032282124,371649.9925005147
2021-09-27,276902.1784387837,369537.6468126485
2021-09-28,269971.4491678486,359092.1743433187
2021-09-29,268965.37472812465,360865.95897945756
2021-09-30,263041.512712553,358027.04101833695
2021-10-01,266705.1810244732,361921.6206548421
2021-10-04,260787.65231315422,355916.74339654134
2021-10-05,264647.76744475367,358916.7665489156
2021-10-06,266922.67276778223,362090.7199752767
2021-10-07,272152.12250151637,370991.50798492023
2021-10-08,270015.74570479395,367299.0920263783
2021-10-11,268076.562740469,365280.393391277
2021-10-12,271013.6721504879,369267.00240388076
2021-10-13,273057.22189032554,368835.8979727284
2021-10-14,275817.30793082237,370265.95695557754
2021-10-15,274054.35530364036,369604.68281565444
2021-10-18,277773.48610770225,373373.30206110736
2021-10-19,277383.9595040035,373194.04563334247
2021-10-20,278952.86662947654,374402.7908535268
2021-10-21,281317.0473414822,375228.6388111379
2021-10-22,282942.15791429713,375266.98523142596
2021-10-25,285390.0779912624,379335.9945659902
2021-10-26,282018.4674260769,374962.7684698598
2021-10-27,278092.53876091575,374111.7142057912
2021-10-28,282214.7029302273,381139.12316422624
2021-10-29,284172.639980093,382554.24675278825
2021-11-01,288158.7397000942,389306.07084183855
2021-11-02,287405.0647428188,388906.71914940234
2021-11-03,289655.14908959006,391228.3078067815
2021-11-04,293387.2325372219,393314.62271385547
2021-11-05,304768.4963807583,405710.4907253301
2021-11-08,306274.86465132714,406054.42909889575
2021-11-09,305407.15607893944,405174.9987476384
2021-11-10,300500.1315542507,400590.221472553
2021-11-11,305288.2456460476,408479.4770461308
2021-11-12,306561.76483473775,410470.76801597944
2021-11-15,307649.5308526516,410740.4560233342
2021-11-16,310685.60982069967,412689.5367957341
2021-11-17,308928.27141509054,409067.6568480717
2021-11-18,309423.8723423672,408373.3344043767
2021-11-19,310570.5647137356,408736.66408958787
2021-11-22,302392.1647236538,405427.0198902165
2021-11-23,305742.6728298855,405242.139591602
2021-11-24,309146.2889061794,406448.3148386418
2021-11-26,302987.57432564354,394258.38840507856
2021-11-29,305241.8303414211,397307.94802919356
2021-11-30,300336.2859891491,390260.8518809697
2021-12-01,294988.15381751826,387290.1016676213
2021-12-02,297701.26270998194,391677.0945713307
2021-12-03,294348.0982583828,389472.1703159596
2021-12-06,294612.441744955,388625.92298499646
2021-12-07,305516.30222478294,401899.8097135884
2021-12-08,306891.53435130883,401893.6460440022
2021-12-09,301578.3268355923,393731.9586584431
2021-12-10,302072.59280010033,396856.56337951246
2021-12-13,295860.934261282,389000.5507948262
2021-12-14,293848.50075473596,387828.3095043675
2021-12-15,299462.599620245,395141.1393040196
2021-12-16,292085.2567972164,383617.246519901
2021-12-17,291268.53503324697,383445.28311613813
2021-12-20,288986.6111974926,381537.5575645329
2021-12-21,297591.7749433727,391269.46543577925
2021-12-22,301304.75200941274,396111.29829481855
2021-12-23,304039.35311796376,399848.19937590376
2021-12-27,315312.23231794545,414923.41742399946
2021-12-28,311585.953341505,409926.9781577946
2021-12-29,315735.18179609487,415340.1855438115
2021-12-30,312743.6366758556,412306.67887953535
2021-12-31,313613.6430769176,413838.4685676457
2022-01-03,312393.62097837636,416445.03993300215
2022-01-04,307731.85858823964,410504.66813353315
2022-01-05,296987.6290132732,394341.2143465153
2022-01-06,299077.43554196355,396611.89364974946
2022-01-07,289050.20873405645,383838.82052961696
2022-01-10,286270.7457733173,380103.7859149701
2022-01-11,288868.3554386921,382957.11610944336
2022-01-12,291569.14146469306,385195.8804374463
2022-01-13,288351.70807502937,381952.5889201886
2022-01-14,294325.0799385166,385121.6268198468
2022-01-18,281378.30524788855,371378.05248093384
2022-01-19,276137.83885082434,363761.92541595426
2022-01-20,275389.4360127201,362409.0258153149
2022-01-21,270092.62587735936,355276.03420626797
2022-01-24,271113.43468509865,358204.3734489285
2022-01-25,273835.38850055885,363165.92212065094
2022-01-26,272544.0284007664,360873.6717277371
2022-01-27,271727.52756458474,359222.34383924835
2022-01-28,273884.84108645056,361509.3308592526
2022-01-31,274676.2881346378,362289.1224699704
2022-02-01,277298.939895998,369170.62082181516
2022-02-02,279963.49422873114,371738.36674199643
2022-02-03,279543.5927754841,369663.6130157735
2022-02-04,280061.7226582966,370344.2575432088
2022-02-07,281723.6792031727,373312.07289660233
2022-02-08,279820.7799149952,370629.55340944254
2022-02-09,281550.74719252205,371375.3412474247
2022-02-10,279085.9492799244,369905.94724260294
2022-02-11,282327.01953978156,374252.9295960423
2022-02-14,277045.8901795826,365158.660774326
2022-02-15,278361.91063589667,368300.49654016463
2022-02-16,277983.64857573126,369543.04259691207
2022-02-17,277157.52115878486,366553.2136840398
2022-02-18,276028.0657373371,364225.903789478
2022-02-22,273588.061277956,360037.04223247117
2022-02-23,276084.4779134693,363987.2176265294
2022-02-24,276191.90383496665,364621.0705287091
2022-02-25,285479.0592800655,378537.8675410382
2022-02-28,286140.9332737484,380363.8977292248
2022-03-01,287576.45323605917,377474.4668248364
2022-03-02,294259.779753973,383098.33579889266
2022-03-03,296725.0222247753,385457.3090521428
2022-03-04,299936.38930546376,390353.9288317296
2022-03-07,299827.2423289928,391141.0889345738
2022-03-08,298313.46565548517,387377.2205130955
2022-03-09,298656.15334942436,387744.1690899845
2022-03-10,303104.5130524883,393441.2289425846
2022-03-11,303509.1468987713,394511.95088739356
2022-03-14,300363.7266640911,391516.94125146826
2022-03-15,301282.30458309746,392128.5427681919
2022-03-16,300325.9007630596,391727.7768342014
2022-03-17,304133.27628948784,397604.8216797825
2022-03-18,304833.2410607586,398816.1574570652
2022-03-21,307556.83542111015,404330.039830875
2022-03-22,306419.3267464886,402726.90123910864
2022-03-23,307120.64756542776,403946.61066824687
2022-03-24,310011.40860897634,407574.79233938945
2022-03-25,315147.65275692556,414529.2174463993
2022-03-28,311127.91724514577,407453.28356273234
2022-03-29,310391.7591259441,403847.01472957194
2022-03-30,312671.30447002983,408059.41344493453
2022-03-31,311400.50411221123,405406.5628628117
2022-04-01,315782.26947064017,411068.5713562352
2022-04-04,313289.5414318523,409376.5135826451
2022-04-05,310608.8171314678,406374.7392773015
2022-04-06,314026.57238049124,411342.8466247899
2022-04-07,318337.028469511,417707.1963009221
2022-04-08,323538.7193111858,425349.6021713597
2022-04-11,316633.73588223074,417292.5395931584
2022-04-12,319732.0672993145,420860.12844699447
2022-04-13,323812.23324627493,424390.7163586003
2022-04-14,327349.56818432425,429628.3821987492
2022-04-18,326410.2279896221,428923.46808665816
2022-04-19,325884.38850826834,428491.81563409773
2022-04-20,327215.4033703289,429891.29719003645
2022-04-21,318961.46384472464,417800.124634113
2022-04-22,312202.9473510113,408595.4602778813
2022-04-25,308843.71634310717,402681.4164908024
2022-04-26,306942.3296966457,400365.1173657986
2022-04-27,307182.12378788565,401512.80113384215
2022-04-28,308167.73276234244,402760.20069667784
2022-04-29,305531.5810022411,398717.13834163634
2022-05-02,304714.40477085684,397458.80708476226
2022-05-03,305548.6637773571,398536.9971634976
2022-05-04,308261.23304844473,401534.3564316861
2022-05-05,306006.4416589794,399040.9529854886
2022-05-06,306353.364937788,399432.9731697384
2022-05-09,303669.27373600577,396047.3724617306
2022-05-10,303888.3533696269,396323.00310469023
2022-05-11,304269.2184754619,396416.7753754422
2022-05-12,303167.62708901777,395640.6164093777
2022-05-13,303375.5489320735,395812.32490547147
2022-05-16,303583.7687196712,396088.75462348905
2022-05-17,303892.9097108821,396499.165939407
2022-05-18,303167.32914447587,395535.8951874539
2022-05-19,303079.1697816829,395418.85603340116
2022-05-20,303295.5086488704,395706.0645294949
2022-05-23,303572.1697816829,396073.35603340116
2022-05-24,303640.02879047196,396163.4447174832
2022-05-25,303911.4701356868,396523.80650337186
2022-05-26,304081.99027728837,396750.18669136014
2022-05-27,303997.3090028743,396637.7649994656
2022-05-31,303660.90964008134,396191.1658454129
2022-06-01,303285.0690028743,395692.2049994656
2022-06-02,303074.5287196712,395412.69462348905
2022-06-03,303038.15284650226,395364.40251600614
2022-06-06,303038.15284650226,395364.40251600614
2022-06-07,303038.15284650226,395364.40251600614
2022-06-08,303038.15284650226,395364.40251600614
2022-06-09,303038.15284650226,395364.40251600614
2022-06-10,303038.15284650226,395364.40251600614
2022-06-13,303038.15284650226,395364.40251600614
2022-06-14,303038.15284650226,395364.40251600614
2022-06-15,303038.15284650226,395364.40251600614
2022-06-16,303038.15284650226,395364.40251600614
2022-06-17,303038.15284650226,395364.40251600614
2022-06-21,303038.15284650226,395364.40251600614
2022-06-22,303038.15284650226,395364.40251600614
2022-06-23,303038.15284650226,395364.40251600614
2022-06-24,303038.15284650226,395364.40251600614
2022-06-27,303038.15284650226,395364.40251600614
2022-06-28,303038.15284650226,395364.40251600614
2022-06-29,303038.15284650226,395364.40251600614
2022-06-30,303038.15284650226,395364.40251600614
2022-07-01,303038.15284650226,395364.40251600614
2022-07-05,303038.15284650226,395364.40251600614
2022-07-06,303038.15284650226,395364.40251600614
2022-07-07,303038.15284650226,395364.40251600614
2022-07-08,303038.15284650226,395364.40251600614
2022-07-11,303038.15284650226,395364.40251600614
2022-07-12,303038.15284650226,395364.40251600614
2022-07-13,303038.15284650226,395364.40251600614
2022-07-14,303038.15284650226,395364.40251600614
2022-07-15,303038.15284650226,395364.40251600614
2022-07-18,303038.15284650226,395364.40251600614
2022-07-19,303038.15284650226,395364.40251600614
2022-07-20,303038.15284650226,395364.40251600614
2022-07-21,303038.15284650226,395364.40251600614
2022-07-22,303038.15284650226,395364.40251600614
2022-07-25,303038.15284650226,395364.40251600614
2022-07-26,303038.15284650226,395364.40251600614
2022-07-27,303038.15284650226,395364.40251600614
2022-07-28,303038.15284650226,395364.40251600614
2022-07-29,303038.15284650226,395364.40251600614
2022-08-01,303038.15284650226,395364.40251600614
2022-08-02,303038.15284650226,395364.40251600614
2022-08-03,303038.15284650226,395364.40251600614
2022-08-04,303038.15284650226,395364.40251600614
2022-08-05,303038.15284650226,395364.40251600614
2022-08-08,303038.15284650226,395364.40251600614
2022-08-09,303038.15284650226,395364.40251600614
2022-08-10,303038.15284650226,395364.40251600614
2022-08-11,303038.15284650226,395364.40251600614
2022-08-12,303038.15284650226,395364.40251600614
2022-08-15,303038.15284650226,395364.40251600614
2022-08-16,303038.15284650226,395364.40251600614
2022-08-17,303038.15284650226,395364.40251600614
2022-08-18,303038.15284650226,395364.40251600614
2022-08-19,303038.15284650226,395364.40251600614
2022-08-22,303038.15284650226,395364.40251600614
2022-08-23,303038.15284650226,395364.40251600614
2022-08-24,303038.15284650226,395364.40251600614
2022-08-25,303038.15284650226,395364.40251600614
2022-08-26,303038.15284650226,395364.40251600614
2022-08-29,303038.15284650226,395364.40251600614
2022-08-30,303038.15284650226,395364.40251600614
2022-08-31,303038.15284650226,395364.40251600614
2022-09-01,303038.15284650226,395364.40251600614
2022-09-02,303038.15284650226,395364.40251600614
2022-09-06,303038.15284650226,395364.40251600614
2022-09-07,303038.15284650226,395364.40251600614
2022-09-08,303038.15284650226,395364.40251600614
2022-09-09,303038.15284650226,395364.40251600614
2022-09-12,303038.15284650226,395364.40251600614
2022-09-13,303038.15284650226,395364.40251600614
2022-09-14,303038.15284650226,395364.40251600614
2022-09-15,303038.15284650226,395364.40251600614
2022-09-16,303038.15284650226,395364.40251600614
2022-09-19,303038.15284650226,395364.40251600614
2022-09-20,303038.15284650226,395364.40251600614
2022-09-21,303038.15284650226,395364.40251600614
2022-09-22,303038.15284650226,395364.40251600614
2022-09-23,303038.15284650226,395364.40251600614
2022-09-26,303038.15284650226,395364.40251600614
2022-09-27,303038.15284650226,395364.40251600614
2022-09-28,303038.15284650226,395364.40251600614
2022-09-29,303038.15284650226,395364.40251600614
2022-09-30,303038.15284650226,395364.40251600614
2022-10-03,303038.15284650226,395364.40251600614
2022-10-04,303038.15284650226,395364.40251600614
2022-10-05,303038.15284650226,395364.40251600614
2022-10-06,303038.15284650226,395364.40251600614
2022-10-07,303038.15284650226,395364.40251600614
2022-10-10,303038.15284650226,395364.40251600614
2022-10-11,303038.15284650226,395364.40251600614
2022-10-12,303038.15284650226,395364.40251600614
2022-10-13,303038.15284650226,395364.40251600614
2022-10-14,303038.15284650226,395364.40251600614
2022-10-17,303038.15284650226,395364.40251600614
2022-10-18,303038.15284650226,395364.40251600614
2022-10-19,303038.15284650226,395364.40251600614
2022-10-20,303038.15284650226,395364.40251600614
2022-10-21,303038.15284650226,395364.40251600614
2022-10-24,303038.15284650226,395364.40251600614
2022-10-25,303038.15284650226,395364.40251600614
2022-10-26,303038.15284650226,395364.40251600614
2022-10-27,303038.15284650226,395364.40251600614
2022-10-28,303038.15284650226,395364.40251600614
2022-10-31,303038.15284650226,395364.40251600614
2022-11-01,303038.15284650226,395364.40251600614
2022-11-02,303038.15284650226,395364.40251600614
2022-11-03,303038.15284650226,395364.40251600614
2022-11-04,303038.15284650226,395364.40251600614
2022-11-07,303038.15284650226,395364.40251600614
2022-11-08,303038.15284650226,395364.40251600614
2022-11-09,303038.15284650226,395364.40251600614
2022-11-10,303038.15284650226,395364.40251600614
2022-11-11,303038.15284650226,395364.40251600614
2022-11-14,303038.15284650226,395364.40251600614
2022-11-15,303038.15284650226,395364.40251600614
2022-11-16,303038.15284650226,395364.40251600614
2022-11-17,303038.15284650226,395364.40251600614
2022-11-18,303038.15284650226,395364.40251600614
2022-11-21,303038.15284650226,395364.40251600614
2022-11-22,303038.15284650226,395364.40251600614
2022-11-23,303038.15284650226,395364.40251600614
2022-11-25,303038.15284650226,395364.40251600614
2022-11-28,303038.15284650226,395364.40251600614
2022-11-29,303038.15284650226,395364.40251600614
2022-11-30,303038.15284650226,395364.40251600614
2022-12-01,302735.33350695606,394969.6544966045
2022-12-02,304409.45479057496,397154.1847650943
2022-12-05,296521.27934024995,386863.67439960816
2022-12-06,295167.85059593385,385098.96190666535
2022-12-07,293565.78327701753,383008.53279423097
2022-12-08,296581.82552097505,386942.45941852906
2022-12-09,293092.67807052797,382391.2964270053
2022-12-12,297481.4111447162,388114.65522217134
2022-12-13,298322.0671305484,389213.28151821473
2022-12-14,295810.915912096,385940.6610099063
2022-12-15,288139.1404766483,375934.9517480121
2022-12-16,285074.5531264667,371943.16229535255
2022-12-19,283898.8058862514,370406.14517931326
2022-12-20,287270.0537888641,374806.1742593704
2022-12-21,289972.7702958221,378332.3197023331
2022-12-22,287551.7527405853,375175.24288577423
2022-12-23,288244.4587456054,376079.61804478604
2022-12-27,287942.09966888424,375684.96910279995
2022-12-28,287564.9378875732,375192.72677797085
2022-12-29,287825.35870971676,375532.6078509689
2022-12-30,287564.9378875732,375192.72677797085
2023-01-03,286388.5566543579,373657.4051684738
2023-01-04,286092.2184356689,373270.6474933029
2023-01-05,286194.2315083465,373403.7870491806
2023-01-06,286194.2315083465,373403.7870491806
2023-01-09,286194.2315083465,373403.7870491806
2023-01-10,286194.2315083465,373403.7870491806
2023-01-11,286194.2315083465,373403.7870491806
2023-01-12,286194.2315083465,373403.7870491806
2023-01-13,286194.2315083465,373403.7870491806
2023-01-17,286137.0436692657,373403.7870491806
2023-01-18,285786.8902923736,373329.1333709274
2023-01-19,284483.91925355524,372810.7942443405
2023-01-20,284030.44115754694,372804.4353118454
2023-01-23,284148.30932923884,372820.3338561569
2023-01-24,285156.4638879852,373288.2411547638
2023-01-25,288051.41944104,375242.296422073
2023-01-26,290799.9937990265,377897.68791014823
2023-01-27,289626.2715051727,373527.10152375756
2023-01-30,287660.33365135954,372570.53820791584
2023-01-31,293121.8402145462,377615.19609823567
2023-02-01,292705.9695652084,380065.68338194233
2023-02-02,289198.6303899841,379516.1931599651
2023-02-03,290315.78277664946,381792.8549860988
2023-02-06,290543.4479625778,380268.30855932576
2023-02-07,293307.91109638975,383175.87830999715
2023-02-08,293280.5878911972,380757.15627745015
2023-02-09,289650.4524110565,376307.2428527752
2023-02-10,294393.7785037765,378919.79703339346
2023-02-13,297670.7181260833,382450.2216206432
2023-02-14,296833.77243402094,381787.9029007793
2023-02-15,298186.9001090774,383244.7236853481
2023-02-16,295979.17937448114,380889.2670683056
2023-02-17,292238.2057397613,375433.665103355
2023-02-21,291180.01799616235,373353.24536553916
2023-02-22,290374.2353747787,371212.1834386288
2023-02-23,290497.55834803,380866.8278277813
2023-02-24,291240.04635060875,380029.17689070094
2023-02-27,292659.9219991073,380309.9123404919
2023-02-28,293090.4405186386,381364.0955022274
2023-03-01,295038.63015105436,383074.25970491755
2023-03-02,297454.5491764755,385907.4478999172
2023-03-03,300781.9271328659,390566.1735006786
2023-03-06,300149.26346334635,390685.20520339935
2023-03-07,298804.7165349406,393275.86761108367
2023-03-08,299199.01569030556,393808.75630966155
2023-03-09,293658.32862899575,388724.489538345
2023-03-10,285425.77863166603,381688.0009423825
2023-03-13,279532.1511911982,377025.4414654309
2023-03-14,284137.419243944,383988.0914880006
2023-03-15,278722.11980546743,379664.70179569407
2023-03-16,280091.5811901415,383991.303675615
2023-03-17,277941.26835551247,380891.559960695
2023-03-20,279909.06754031166,384806.360370012
2023-03-21,282799.6148865412,390334.24034819193
2023-03-22,276797.9663078974,382328.2113316972
2023-03-23,277162.8526337336,384252.1886514146
2023-03-24,277942.45699431404,384145.8751214463
2023-03-27,280852.49223544105,385055.85313162394
2023-03-28,279983.0727656077,385619.003402086
2023-03-29,281209.1138289164,390001.0814145524
2023-03-30,281669.89853517705,390840.2559445817
2023-03-31,287277.17433015996,396815.93013510294
2023-04-03,288903.1967453211,399122.6952374894
2023-04-04,283416.0226196497,393806.0432656724
2023-04-05,280323.90160951787,387962.5098145921
2023-04-06,275110.94199209387,384283.9294503648
2023-04-10,278713.50467043096,386975.1833299119
2023-04-11,278851.4923664225,388045.71605670324
2023-04-12,280031.02756177314,387016.2909277665
2023-04-13,280429.497913946,388204.1382091996
2023-04-14,282028.8440137995,387091.7859371659
2023-04-17,283629.7727876795,387211.9600361344
2023-04-18,288401.8820444239,390387.9775818345
2023-04-19,286041.65637321264,386848.36132702796
2023-04-20,286053.40053958684,387973.05126013345
2023-04-21,285927.22980570776,389480.30096640176
2023-04-24,284309.7947137354,388479.91844381875
2023-04-25,279691.17955557804,382157.4464043443
2023-04-26,276330.5877953852,379566.8370637834
2023-04-27,277926.97006810555,380926.39161628886
2023-04-28,278994.9499074305,383328.4814543168
2023-05-01,277801.5171596449,382270.9202875535
2023-05-02,278277.2974893492,383889.43845886394
2023-05-03,276357.07108134445,383462.52296203776
2023-05-04,281540.20566278824,390467.26986641093
2023-05-05,285629.73091944103,392172.2883676927
2023-05-08,288622.6599164808,393473.95167678996
2023-05-09,289792.5938462523,394590.2712196748
2023-05-10,290852.7437800673,394492.5785622041
2023-05-11,290257.6523923186,392427.74271416635
2023-05-12,287497.58197682176,391785.6442396638
2023-05-15,287514.2650735853,392419.2363855836
2023-05-16,283590.7146118162,388966.704085016
2023-05-17,286305.32796173077,392958.1417318818
2023-05-18,290663.1861141203,400334.11064782116
2023-05-19,289697.3627527884,397332.07604432077
2023-05-22,289359.33105932985,395427.17504525156
2023-05-23,282394.3077286414,386355.7853205201
2023-05-24,280603.9372583884,383214.93510785076
2023-05-25,280477.6309260367,387404.0457989213
2023-05-26,282235.8422294272,388953.19351617596
2023-05-30,280555.3127275122,389195.04634803935
2023-05-31,279066.15167099365,388306.96292823955
2023-06-01,282595.90470558533,393470.8111495807
2023-06-02,288059.6652923239,400519.92427490494
2023-06-05,287575.8882976187,400644.4223446681
2023-06-06,294552.0911956442,405968.98247478745
2023-06-07,294212.4555879248,404161.3195381
2023-06-08,295340.97149425873,407852.97559784196
2023-06-09,297667.25077206024,407151.92223213456
2023-06-12,298383.807838024,411975.29084776185
2023-06-13,300631.02429825196,414939.84424160264
2023-06-14,298320.57301861176,413996.04761312745
2023-06-15,300658.89741188416,416055.25377796433
2023-06-16,299462.92140787106,411598.8915858867
2023-06-20,299021.9950238989,408659.8257647159
2023-06-21,300763.1929799841,413214.6852245929
2023-06-22,302056.1515266226,414873.8741498592
2023-06-23,299625.3988406008,411363.20085102343
2023-06-26,297365.0589453524,412099.5299980714
2023-06-27,300423.92246883566,417925.6360409333
2023-06-28,302395.5575057314,421537.5295960786
2023-06-29,303199.7380157717,423980.6444944703
2023-06-30,305891.787583948,426383.38321250316
2023-07-03,298500.69783175073,415413.6482157075
2023-07-05,296554.17312897666,415485.8343843095
2023-07-06,288703.9448574923,405233.8194421403
2023-07-07,289299.5767357882,405352.78533308575
2023-07-10,293323.48504205776,408687.33304662874
2023-07-11,295892.9372934921,410318.6923148172
2023-07-12,300866.69053217006,414781.0262038248
2023-07-13,305016.17896982265,417631.62427473237
2023-07-14,305377.78795190883,418391.82499838044
2023-07-17,309786.74024273374,425107.79249957064
2023-07-18,313544.3545806549,428092.29856303195
2023-07-19,312060.3752431305,427458.24350359896
2023-07-20,306571.04798788147,417710.8073234842
2023-07-21,306285.0755929382,417512.3756199167
2023-07-24,306336.828803006,417111.77726366976
2023-07-25,309258.20565694885,420166.5146484659
2023-07-26,309376.9148702057,420683.21669199923
2023-07-27,310418.0691174896,425244.7606601999
2023-07-28,313918.3279885681,433012.12034991244
2023-07-31,315762.2852506073,435264.5731276491
2023-08-01,312552.88929201197,429508.9184226015
2023-08-02,306846.2826689346,423296.4341620424
2023-08-03,304657.4137228592,420772.6972178438
2023-08-04,305050.17489992216,431282.28248014237
2023-08-07,308146.95910249784,437698.8671869638
2023-08-08,305514.2539290054,434040.48277610564
2023-08-09,300840.5753314712,428278.1114734628
2023-08-10,299651.6201770408,425146.82912952965
2023-08-11,298871.8292777641,422747.1173108346
2023-08-14,300391.23942257,422633.9828776986
2023-08-15,298735.74838329386,421965.53959843225
2023-08-16,295681.29964658426,420322.7568030832
2023-08-17,289229.7334869926,409226.85321838164
2023-08-18,290106.87288921425,411732.7310603311
2023-08-21,290039.58508937905,410807.88177902007
2023-08-22,290069.467064553,409922.1699995095
2023-08-23,292805.53785389016,414589.8172544534
2023-08-24,288307.3124968345,408596.61208859034
2023-08-25,288943.86523693154,408625.39223232813
2023-08-28,292879.4043757255,411992.3723424966
2023-08-29,298675.97667949746,418818.6231550271
2023-08-30,298527.07757442544,422143.34697475977
2023-08-31,299633.7547865989,424087.8144506509
2023-09-01,301262.57902039407,428936.6856046121
2023-09-05,293888.12831253884,416866.3456731241
2023-09-06,292956.1821467979,418349.23671336146
2023-09-07,293373.29893821786,418437.2844848153
2023-09-08,293007.08364505076,415645.5712038552
2023-09-11,294114.7352029731,420349.20801034325
2023-09-12,291915.450527375,418090.7545687234
2023-09-13,289724.31389460823,413394.8938286111
2023-09-14,292163.234640763,415885.4270443475
2023-09-15,288577.6018969276,408448.8172878778
2023-09-18,288363.4235598304,406152.41311270685
2023-09-19,286983.47146479867,405120.3463478753
2023-09-20,286496.3161117752,404199.094562597
2023-09-21,282852.74339792324,396745.2707558343
2023-09-22,283526.2788117874,397629.1987571389
2023-09-25,284915.3724459884,402167.12099265837
2023-09-26,280534.58621590113,396485.08767127775
2023-09-27,284060.4660718276,401652.6284503915
2023-09-28,287620.85373677517,402974.73391845485
2023-09-29,286325.69932927395,398535.13851287623
2023-10-02,282922.509214299,394475.1789906289
2023-10-03,279501.2670592239,389888.1671269204
2023-10-04,281918.708848851,392504.4299615647
2023-10-05,283512.61637804104,391312.66807171796
2023-10-06,287237.7874612472,394413.8234187333
2023-10-09,292365.40352913353,402381.2202941148
2023-10-10,294325.51568504784,407252.8537455766
2023-10-11,296419.73262688133,411655.83471977396
2023-10-12,294131.47169777367,408232.0835791795
2023-10-13,292489.8663587234,402867.0628443925
2023-10-16,297206.75291916344,409543.96777314926
2023-10-17,298602.8430719039,412362.5409275987
2023-10-18,294930.2800569198,406579.7248532274
2023-10-19,290772.25806900475,397504.25441140914
2023-10-20,287329.91917110136,392699.84220780723
2023-10-23,286232.042581517,390949.8694860971
2023-10-24,289871.85434528044,395248.2526686227
2023-10-25,287251.7635554855,391731.48240495083
2023-10-26,285348.8342914169,388320.59644655394
2023-10-27,283830.9842147415,386692.1971087854
2023-10-30,285674.3949203079,389283.57709078
2023-10-31,284678.6563322189,386753.13491396117
2023-11-01,287202.1699829147,389205.4485607507
2023-11-02,279377.36325836636,392156.0946026208
2023-11-03,282676.3563394401,396493.58127788326
2023-11-06,285247.24603276514,400293.2252586534
2023-11-07,283066.86772264936,397100.6485003183
2023-11-08,279814.42535891035,393174.86561762786
2023-11-09,278643.15371050336,391235.1221693704
2023-11-10,281084.21782984235,394457.03515803313
2023-11-13,284066.4134570549,398002.080352659
2023-11-14,289087.1144133995,406908.21022974944
2023-11-15,286941.8774310539,405086.57327639556
2023-11-16,283244.65376638103,399068.6175469949
2023-11-17,287493.18513463665,405585.1868714883
2023-11-20,289568.8079362266,409060.94215827726
2023-11-21,289099.22283223795,407276.605562742
2023-11-22,290000.79117635416,408491.4950433328
2023-11-24,292591.87602518534,411515.7882161691
2023-11-27,293670.2806348655,412685.6923604562
2023-11-28,291741.14324663614,410767.0930886819
2023-11-29,287848.44151031185,405232.7961582391
2023-11-30,290931.4671784637,409877.8970802667
2023-12-01,296307.48645603633,416817.63949474116
2023-12-04,298129.7949582336,418641.9159267785
2023-12-05,295215.21720707393,414730.4207428338
2023-12-06,290197.07722675777,408272.2579391839
2023-12-07,292780.39026310423,412140.683979757
2023-12-08,296925.9411187256,417348.51212027523
2023-12-11,298552.52014017943,420098.57780936215
2023-12-12,300968.18088198546,424227.1100530908
2023-12-13,301984.5696377838,424316.070477514
2023-12-14,302912.7285617492,424352.5852928369
2023-12-15,301504.995991101,422562.49207117246
2023-12-18,302227.3203662536,424796.60514452145
2023-12-19,308830.53829418635,432457.3930874078
2023-12-20,304212.17683254695,426509.051193258
2023-12-21,309247.3878825805,433832.65452959226
2023-12-22,309808.1206763885,433944.37806513
2023-12-26,311461.56025349116,435231.7471599786
2023-12-27,312505.908264508,435715.0454006402
2023-12-28,311511.12905918574,434186.641572973
2023-12-29,309169.23682247614,431213.7114200799
2024-01-02,306339.325860852,426769.58985600446
2024-01-03,299112.57748209836,416853.40890679334
2024-01-04,300688.6588965156,418458.7517201936
2024-01-05,298971.9736968925,412679.2642453706
2024-01-08,309209.7919847114,426095.13186924905
